term	gene
TRYPTOPHAN METABOLISM%WIKIPATHWAYS_20241210%WP270%RATTUS NORVEGICUS	Cyp2f2
TRYPTOPHAN METABOLISM%WIKIPATHWAYS_20241210%WP270%RATTUS NORVEGICUS	Tph1
TRYPTOPHAN METABOLISM%WIKIPATHWAYS_20241210%WP270%RATTUS NORVEGICUS	Aldh3a2
TRYPTOPHAN METABOLISM%WIKIPATHWAYS_20241210%WP270%RATTUS NORVEGICUS	Inmt
TRYPTOPHAN METABOLISM%WIKIPATHWAYS_20241210%WP270%RATTUS NORVEGICUS	Aldh9a1
TRYPTOPHAN METABOLISM%WIKIPATHWAYS_20241210%WP270%RATTUS NORVEGICUS	Cyp2b15
TRYPTOPHAN METABOLISM%WIKIPATHWAYS_20241210%WP270%RATTUS NORVEGICUS	Cyp2j3
TRYPTOPHAN METABOLISM%WIKIPATHWAYS_20241210%WP270%RATTUS NORVEGICUS	Ddc
TRYPTOPHAN METABOLISM%WIKIPATHWAYS_20241210%WP270%RATTUS NORVEGICUS	Hsd17b10
TRYPTOPHAN METABOLISM%WIKIPATHWAYS_20241210%WP270%RATTUS NORVEGICUS	Cyp2j4
TRYPTOPHAN METABOLISM%WIKIPATHWAYS_20241210%WP270%RATTUS NORVEGICUS	Cyp4f1
TRYPTOPHAN METABOLISM%WIKIPATHWAYS_20241210%WP270%RATTUS NORVEGICUS	Prmt1
TRYPTOPHAN METABOLISM%WIKIPATHWAYS_20241210%WP270%RATTUS NORVEGICUS	Tdo2
TRYPTOPHAN METABOLISM%WIKIPATHWAYS_20241210%WP270%RATTUS NORVEGICUS	Aadat
TRYPTOPHAN METABOLISM%WIKIPATHWAYS_20241210%WP270%RATTUS NORVEGICUS	Cyp7b1
TRYPTOPHAN METABOLISM%WIKIPATHWAYS_20241210%WP270%RATTUS NORVEGICUS	Aanat
TRYPTOPHAN METABOLISM%WIKIPATHWAYS_20241210%WP270%RATTUS NORVEGICUS	Afmid
TRYPTOPHAN METABOLISM%WIKIPATHWAYS_20241210%WP270%RATTUS NORVEGICUS	Gcdh
TRYPTOPHAN METABOLISM%WIKIPATHWAYS_20241210%WP270%RATTUS NORVEGICUS	Aoc1
TRYPTOPHAN METABOLISM%WIKIPATHWAYS_20241210%WP270%RATTUS NORVEGICUS	Dhcr24
TRYPTOPHAN METABOLISM%WIKIPATHWAYS_20241210%WP270%RATTUS NORVEGICUS	Haao
TRYPTOPHAN METABOLISM%WIKIPATHWAYS_20241210%WP270%RATTUS NORVEGICUS	Asmt
TRYPTOPHAN METABOLISM%WIKIPATHWAYS_20241210%WP270%RATTUS NORVEGICUS	Mdm2
TRYPTOPHAN METABOLISM%WIKIPATHWAYS_20241210%WP270%RATTUS NORVEGICUS	Cyp2d26
TRYPTOPHAN METABOLISM%WIKIPATHWAYS_20241210%WP270%RATTUS NORVEGICUS	Kynu
TRYPTOPHAN METABOLISM%WIKIPATHWAYS_20241210%WP270%RATTUS NORVEGICUS	Cyp2a2
TRYPTOPHAN METABOLISM%WIKIPATHWAYS_20241210%WP270%RATTUS NORVEGICUS	Cyp2a1
TRYPTOPHAN METABOLISM%WIKIPATHWAYS_20241210%WP270%RATTUS NORVEGICUS	Ube3a
TRYPTOPHAN METABOLISM%WIKIPATHWAYS_20241210%WP270%RATTUS NORVEGICUS	Acmsd
TRYPTOPHAN METABOLISM%WIKIPATHWAYS_20241210%WP270%RATTUS NORVEGICUS	Ido1
FOLIC ACID NETWORK%WIKIPATHWAYS_20241210%WP1311%RATTUS NORVEGICUS	Gpx3
FOLIC ACID NETWORK%WIKIPATHWAYS_20241210%WP1311%RATTUS NORVEGICUS	Gsr
FOLIC ACID NETWORK%WIKIPATHWAYS_20241210%WP1311%RATTUS NORVEGICUS	Msrb1
FOLIC ACID NETWORK%WIKIPATHWAYS_20241210%WP1311%RATTUS NORVEGICUS	Sod1
FOLIC ACID NETWORK%WIKIPATHWAYS_20241210%WP1311%RATTUS NORVEGICUS	Fads2
FOLIC ACID NETWORK%WIKIPATHWAYS_20241210%WP1311%RATTUS NORVEGICUS	Alox5
FOLIC ACID NETWORK%WIKIPATHWAYS_20241210%WP1311%RATTUS NORVEGICUS	Txnrd2
FOLIC ACID NETWORK%WIKIPATHWAYS_20241210%WP1311%RATTUS NORVEGICUS	Mt-co1
FOLIC ACID NETWORK%WIKIPATHWAYS_20241210%WP1311%RATTUS NORVEGICUS	Gpx6
FOLIC ACID NETWORK%WIKIPATHWAYS_20241210%WP1311%RATTUS NORVEGICUS	Cat
FOLIC ACID NETWORK%WIKIPATHWAYS_20241210%WP1311%RATTUS NORVEGICUS	Mtr
FOLIC ACID NETWORK%WIKIPATHWAYS_20241210%WP1311%RATTUS NORVEGICUS	Kmo
FOLIC ACID NETWORK%WIKIPATHWAYS_20241210%WP1311%RATTUS NORVEGICUS	Tbxt
FOLIC ACID NETWORK%WIKIPATHWAYS_20241210%WP1311%RATTUS NORVEGICUS	Cbs
FOLIC ACID NETWORK%WIKIPATHWAYS_20241210%WP1311%RATTUS NORVEGICUS	Xdh
FOLIC ACID NETWORK%WIKIPATHWAYS_20241210%WP1311%RATTUS NORVEGICUS	Ptgds
FOLIC ACID NETWORK%WIKIPATHWAYS_20241210%WP1311%RATTUS NORVEGICUS	Ptgis
FOLIC ACID NETWORK%WIKIPATHWAYS_20241210%WP1311%RATTUS NORVEGICUS	Pnpo
FOLIC ACID NETWORK%WIKIPATHWAYS_20241210%WP1311%RATTUS NORVEGICUS	Selenow
FOLIC ACID NETWORK%WIKIPATHWAYS_20241210%WP1311%RATTUS NORVEGICUS	Mt-co2
FOLIC ACID NETWORK%WIKIPATHWAYS_20241210%WP1311%RATTUS NORVEGICUS	Mthfr
FOLIC ACID NETWORK%WIKIPATHWAYS_20241210%WP1311%RATTUS NORVEGICUS	Selenok
S1P RECEPTOR SIGNAL TRANSDUCTION%WIKIPATHWAYS_20241210%WP1312%RATTUS NORVEGICUS	Plcb2
S1P RECEPTOR SIGNAL TRANSDUCTION%WIKIPATHWAYS_20241210%WP1312%RATTUS NORVEGICUS	Pik3c2b
S1P RECEPTOR SIGNAL TRANSDUCTION%WIKIPATHWAYS_20241210%WP1312%RATTUS NORVEGICUS	Plcb1
S1P RECEPTOR SIGNAL TRANSDUCTION%WIKIPATHWAYS_20241210%WP1312%RATTUS NORVEGICUS	Mapk1
S1P RECEPTOR SIGNAL TRANSDUCTION%WIKIPATHWAYS_20241210%WP1312%RATTUS NORVEGICUS	S1pr1
S1P RECEPTOR SIGNAL TRANSDUCTION%WIKIPATHWAYS_20241210%WP1312%RATTUS NORVEGICUS	S1pr3
S1P RECEPTOR SIGNAL TRANSDUCTION%WIKIPATHWAYS_20241210%WP1312%RATTUS NORVEGICUS	Akt3
S1P RECEPTOR SIGNAL TRANSDUCTION%WIKIPATHWAYS_20241210%WP1312%RATTUS NORVEGICUS	Mapk4
S1P RECEPTOR SIGNAL TRANSDUCTION%WIKIPATHWAYS_20241210%WP1312%RATTUS NORVEGICUS	Mapk3
S1P RECEPTOR SIGNAL TRANSDUCTION%WIKIPATHWAYS_20241210%WP1312%RATTUS NORVEGICUS	Smpd2
S1P RECEPTOR SIGNAL TRANSDUCTION%WIKIPATHWAYS_20241210%WP1312%RATTUS NORVEGICUS	Asah1
S1P RECEPTOR SIGNAL TRANSDUCTION%WIKIPATHWAYS_20241210%WP1312%RATTUS NORVEGICUS	Sphk2
S1P RECEPTOR SIGNAL TRANSDUCTION%WIKIPATHWAYS_20241210%WP1312%RATTUS NORVEGICUS	Akt2
S1P RECEPTOR SIGNAL TRANSDUCTION%WIKIPATHWAYS_20241210%WP1312%RATTUS NORVEGICUS	Akt1
S1P RECEPTOR SIGNAL TRANSDUCTION%WIKIPATHWAYS_20241210%WP1312%RATTUS NORVEGICUS	Sphk1
S1P RECEPTOR SIGNAL TRANSDUCTION%WIKIPATHWAYS_20241210%WP1312%RATTUS NORVEGICUS	Gnai1
S1P RECEPTOR SIGNAL TRANSDUCTION%WIKIPATHWAYS_20241210%WP1312%RATTUS NORVEGICUS	Plcb3
S1P RECEPTOR SIGNAL TRANSDUCTION%WIKIPATHWAYS_20241210%WP1312%RATTUS NORVEGICUS	Gnai3
S1P RECEPTOR SIGNAL TRANSDUCTION%WIKIPATHWAYS_20241210%WP1312%RATTUS NORVEGICUS	Mapk12
INTERACTIONS BETWEEN CFTR AND OTHER ION CHANNELS%WIKIPATHWAYS_20241210%WP1485%RATTUS NORVEGICUS	Nherf1
INTERACTIONS BETWEEN CFTR AND OTHER ION CHANNELS%WIKIPATHWAYS_20241210%WP1485%RATTUS NORVEGICUS	Cftr
INTERACTIONS BETWEEN CFTR AND OTHER ION CHANNELS%WIKIPATHWAYS_20241210%WP1485%RATTUS NORVEGICUS	Scnn1b
INTERACTIONS BETWEEN CFTR AND OTHER ION CHANNELS%WIKIPATHWAYS_20241210%WP1485%RATTUS NORVEGICUS	Scnn1g
BETA OXIDATION META PATHWAY%WIKIPATHWAYS_20241210%WP372%RATTUS NORVEGICUS	Acadvl
BETA OXIDATION META PATHWAY%WIKIPATHWAYS_20241210%WP372%RATTUS NORVEGICUS	Crat
BETA OXIDATION META PATHWAY%WIKIPATHWAYS_20241210%WP372%RATTUS NORVEGICUS	Cpt2
BETA OXIDATION META PATHWAY%WIKIPATHWAYS_20241210%WP372%RATTUS NORVEGICUS	Acads
BETA OXIDATION META PATHWAY%WIKIPATHWAYS_20241210%WP372%RATTUS NORVEGICUS	Cpt1a
BETA OXIDATION META PATHWAY%WIKIPATHWAYS_20241210%WP372%RATTUS NORVEGICUS	Lipf
BETA OXIDATION META PATHWAY%WIKIPATHWAYS_20241210%WP372%RATTUS NORVEGICUS	Chkb
BETA OXIDATION META PATHWAY%WIKIPATHWAYS_20241210%WP372%RATTUS NORVEGICUS	Echs1
BETA OXIDATION META PATHWAY%WIKIPATHWAYS_20241210%WP372%RATTUS NORVEGICUS	Cpt1b
BETA OXIDATION META PATHWAY%WIKIPATHWAYS_20241210%WP372%RATTUS NORVEGICUS	Acsl1
BETA OXIDATION META PATHWAY%WIKIPATHWAYS_20241210%WP372%RATTUS NORVEGICUS	Acsl5
BETA OXIDATION META PATHWAY%WIKIPATHWAYS_20241210%WP372%RATTUS NORVEGICUS	Acsl6
BETA OXIDATION META PATHWAY%WIKIPATHWAYS_20241210%WP372%RATTUS NORVEGICUS	Tpi1
BETA OXIDATION META PATHWAY%WIKIPATHWAYS_20241210%WP372%RATTUS NORVEGICUS	Acsl3
BETA OXIDATION META PATHWAY%WIKIPATHWAYS_20241210%WP372%RATTUS NORVEGICUS	Hadh
BETA OXIDATION META PATHWAY%WIKIPATHWAYS_20241210%WP372%RATTUS NORVEGICUS	Dld
BETA OXIDATION META PATHWAY%WIKIPATHWAYS_20241210%WP372%RATTUS NORVEGICUS	Acss2
BETA OXIDATION META PATHWAY%WIKIPATHWAYS_20241210%WP372%RATTUS NORVEGICUS	Pnpla2
BETA OXIDATION META PATHWAY%WIKIPATHWAYS_20241210%WP372%RATTUS NORVEGICUS	Lpl
BETA OXIDATION META PATHWAY%WIKIPATHWAYS_20241210%WP372%RATTUS NORVEGICUS	Gpd2
BETA OXIDATION META PATHWAY%WIKIPATHWAYS_20241210%WP372%RATTUS NORVEGICUS	Gcdh
BETA OXIDATION META PATHWAY%WIKIPATHWAYS_20241210%WP372%RATTUS NORVEGICUS	Hadha
BETA OXIDATION META PATHWAY%WIKIPATHWAYS_20241210%WP372%RATTUS NORVEGICUS	Hadhb
BETA OXIDATION META PATHWAY%WIKIPATHWAYS_20241210%WP372%RATTUS NORVEGICUS	Lipe
BETA OXIDATION META PATHWAY%WIKIPATHWAYS_20241210%WP372%RATTUS NORVEGICUS	Acadm
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Gng3
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Prkcz
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Gng7
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Pde7b
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Pde7a
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Pde4d
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Itpr1
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Akap7
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Gng8
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Akap8
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Prkar2b
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Akap6
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Gng12
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Akap3
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Akap4
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Adcy1
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Akap1
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Rras
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Gnaz
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Akap12
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Akap9
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Akap13
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Pde8a
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Pde8b
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Kcnj3
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Pakap
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Gna15
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Gna14
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Gnao1
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Gnal
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Gng5
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Gna12
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Gng4
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Prkaca
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Gna13
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Pde4c
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Gnas
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Pde1c
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Pde1a
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Gng11
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Gngt1
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Prkcb
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Gnb1
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Slc9a1
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Ppp3cc
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Prkd1
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Prkacb
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Gnb2
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Prkd3
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Gnb3
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Gng13
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Prkcq
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Prkcd
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Prkch
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Prkci
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Gna11
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Prkce
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Gnaq
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Adcy3
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Adcy4
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Prkcg
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Adcy2
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Nras
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Calm2
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Adcy7
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Ppp3ca
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Adcy5
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Adcy9
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Prkar1b
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Pde4b
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Prkar1a
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Gnai1
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Arhgef1
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Plcb3
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Gnai3
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20241210%WP73%RATTUS NORVEGICUS	Hras
MISMATCH REPAIR%WIKIPATHWAYS_20241210%WP1295%RATTUS NORVEGICUS	Lig1
MISMATCH REPAIR%WIKIPATHWAYS_20241210%WP1295%RATTUS NORVEGICUS	Msh2
MISMATCH REPAIR%WIKIPATHWAYS_20241210%WP1295%RATTUS NORVEGICUS	Rfc1
MISMATCH REPAIR%WIKIPATHWAYS_20241210%WP1295%RATTUS NORVEGICUS	Pcna
MISMATCH REPAIR%WIKIPATHWAYS_20241210%WP1295%RATTUS NORVEGICUS	Pold1
ID SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP397%RATTUS NORVEGICUS	Id3
ID SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP397%RATTUS NORVEGICUS	Lck
ID SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP397%RATTUS NORVEGICUS	Elk4
ID SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP397%RATTUS NORVEGICUS	Egf
ID SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP397%RATTUS NORVEGICUS	Bmp2
ID SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP397%RATTUS NORVEGICUS	Rela
ID SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP397%RATTUS NORVEGICUS	Id1
ID SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP397%RATTUS NORVEGICUS	Smad4
ID SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP397%RATTUS NORVEGICUS	Elk1
ID SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP397%RATTUS NORVEGICUS	Kdr
ID SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP397%RATTUS NORVEGICUS	Rbl2
ID SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP397%RATTUS NORVEGICUS	Ccne1
ID SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP397%RATTUS NORVEGICUS	Tert
ID SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP397%RATTUS NORVEGICUS	Atf3
ID SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP397%RATTUS NORVEGICUS	Ngf
ID SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP397%RATTUS NORVEGICUS	Ccna2
ID SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP397%RATTUS NORVEGICUS	Myod1
ID SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP397%RATTUS NORVEGICUS	Igf1
ID SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP397%RATTUS NORVEGICUS	Id2
ID SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP397%RATTUS NORVEGICUS	Rb1
ID SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP397%RATTUS NORVEGICUS	Id4
ID SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP397%RATTUS NORVEGICUS	Msc
ID SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP397%RATTUS NORVEGICUS	Flt1
ID SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP397%RATTUS NORVEGICUS	Pax2
ID SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP397%RATTUS NORVEGICUS	Bmp6
ID SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP397%RATTUS NORVEGICUS	Smad1
ID SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP397%RATTUS NORVEGICUS	Srebf1
ID SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP397%RATTUS NORVEGICUS	Rbl1
ID SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP397%RATTUS NORVEGICUS	Pax8
ID SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP397%RATTUS NORVEGICUS	Hes1
ID SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP397%RATTUS NORVEGICUS	Smad5
ID SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP397%RATTUS NORVEGICUS	Myf5
ID SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP397%RATTUS NORVEGICUS	Cd40lg
ID SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP397%RATTUS NORVEGICUS	Myog
ID SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP397%RATTUS NORVEGICUS	Igf1r
ID SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP397%RATTUS NORVEGICUS	Psmd4
IL 6 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP135%RATTUS NORVEGICUS	Erbb2
IL 6 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP135%RATTUS NORVEGICUS	Shc1
IL 6 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP135%RATTUS NORVEGICUS	Mapk1
IL 6 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP135%RATTUS NORVEGICUS	Foxo1
IL 6 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP135%RATTUS NORVEGICUS	Gab2
IL 6 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP135%RATTUS NORVEGICUS	Gab1
IL 6 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP135%RATTUS NORVEGICUS	Il6
IL 6 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP135%RATTUS NORVEGICUS	Eif4e
IL 6 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP135%RATTUS NORVEGICUS	Ppp2r2a
IL 6 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP135%RATTUS NORVEGICUS	Map2k1
IL 6 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP135%RATTUS NORVEGICUS	Ppp2r1a
IL 6 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP135%RATTUS NORVEGICUS	Bmx
IL 6 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP135%RATTUS NORVEGICUS	Ppp2r5e
IL 6 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP135%RATTUS NORVEGICUS	Rps6ka2
IL 6 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP135%RATTUS NORVEGICUS	Tec
IL 6 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP135%RATTUS NORVEGICUS	Fes
IL 6 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP135%RATTUS NORVEGICUS	Grb2
IL 6 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP135%RATTUS NORVEGICUS	Sgk1
IL 6 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP135%RATTUS NORVEGICUS	Raf1
IL 6 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP135%RATTUS NORVEGICUS	Sos1
IL 6 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP135%RATTUS NORVEGICUS	Mapk8
